Name	Название	X	Y	Глубина, м	Т пласта, С	T max, С	С орг, %	P пласта, Мпа
KYZYLKUM	Кызылкум	9758158.36232777	4378395.21912735	1670	55,5			
KYZYLKUM	Кызылкум	9758158.36232777	4378395.21912735	2000	62,2			
KYZYLKUM	Кызылкум	9758158.36232777	4378395.21912735	3000	82,0			
KYZYLKUM	Кызылкум	9758158.36232777	4378395.21912735	3120	84,3			
KYZYLKUM	Кызылкум	9758158.36232777	4378395.21912735	3850	93,5			
KYZYLKUM	Кызылкум	9758158.36232777	4378395.21912735	4000	96,3			
KYZYLKUM	Кызылкум	9758158.36232777	4378395.21912735	5000	114,7			
KYZYLKUM	Кызылкум	9758158.36232777	4378395.21912735	6000	132,3			
KYZYLKUM	Кызылкум	9758158.36232777	4378395.21912735	7000	149,3			
KYZYLKUM	Кызылкум	9758158.36232777	4378395.21912735	8000	165,8			
KYZYLKUM	Кызылкум	9758158.36232777	4378395.21912735	9000	181,9			
KYZYLKUM	Кызылкум	9758158.36232777	4378395.21912735	10000	197,6			
KYZYLKUM	Кызылкум	9758158.36232777	4378395.21912735	11000	212,9			
KYZYLKUM	Кызылкум	9758158.36232777	4378395.21912735	12000	227,9			
KYZYLKUM	Кызылкум	9758158.36232777	4378395.21912735	13000	242,7			
KYZYLKUM	Кызылкум	9758158.36232777	4378395.21912735	14000	257,3			
KYZYLKUM	Кызылкум	9758158.36232777	4378395.21912735	15000	271,6			
KYZYLKUM	Кызылкум	9758158.36232777	4378395.21912735	16000	285,7			
KYZYLKUM	Кызылкум	9758158.36232777	4378395.21912735	17000	299,6			
KYZYLKUM	Кызылкум	9758158.36232777	4378395.21912735	18000	313,3			
KYZYLKUM	Кызылкум	9758158.36232777	4378395.21912735	18400	318,8			
Lokbatan-Atashgach 118	Локбатан-Аташгач-118	9392694.25933786	4465603.16428819	2397		0,57	1,58	
Lokbatan-Atashgach 118	Локбатан-Аташгач-118	9392694.25933786	4465603.16428819	2833		0,59	2,11	
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	500	44,2			
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	960	55,7			
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	1000	56,1			
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	2000	84,7			
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	3000	107,6			
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	4000	127,6			
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	5000	145,7			
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	5450	153,3			
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	6000	168,0			
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	7000	188,0			
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	8000	207,2			
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	9000	225,8			
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	10000	243,9			
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	11000	261,4			
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	12000	278,5			
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	13000	295,3			
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	14000	311,7			
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	15000	327,8			
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	16000	343,6			
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	17000	359,1			
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	18000	374,4			
LOKBATAN-PUTA 	Локбатан-Пута	9366377.92282149	4450780.449896	18550	382,7			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	0	14,5			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	500	33,7			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	1000	42,4			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	2000	55,0			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	2820	63,2			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	3000	67,3			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	4000	89,8			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	5000	112,3			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	5300	119,0			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	6000	132,2			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	7000	150,9			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	8000	169,2			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	9000	187,2			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	10000	205,0			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	11000	222,4			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	12000	239,7			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	13000	256,7			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	14000	273,6			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	15000	290,3			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	16000	306,8			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	17000	323,2			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	18000	339,5			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	19000	355,6			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	20000	371,6			
M. KHARAMI	М. Харами	9349676.17945253	4381111.24459636	20150	374,0			
MAMEDTEPE	Мамедтепе	9372283.84213163	4447346.02635126	500	28,4			
MAMEDTEPE	Мамедтепе	9372283.84213163	4447346.02635126	600	31,1			
MAMEDTEPE	Мамедтепе	9372283.84213163	4447346.02635126	1000	41,7			
MAMEDTEPE	Мамедтепе	9372283.84213163	4447346.02635126	2000	68,1			
MAMEDTEPE	Мамедтепе	9372283.84213163	4447346.02635126	2200	73,4			
MAMEDTEPE	Мамедтепе	9372283.84213163	4447346.02635126	3000	94,4			
MAMEDTEPE	Мамедтепе	9372283.84213163	4447346.02635126	4000	120,7			
MAMEDTEPE	Мамедтепе	9372283.84213163	4447346.02635126	5000	146,9			
MAMEDTEPE	Мамедтепе	9372283.84213163	4447346.02635126	6000	173,1			
MAMEDTEPE	Мамедтепе	9372283.84213163	4447346.02635126	7000	199,2			
MAMEDTEPE	Мамедтепе	9372283.84213163	4447346.02635126	8000	225,3			
MAMEDTEPE	Мамедтепе	9372283.84213163	4447346.02635126	8800	246,2			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	500	25,9			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	1000	35,6			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	1710	48,5			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	2000	53,6			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	3000	70,6			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	4000	86,9			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	5000	102,8			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	5350	108,3			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	6000	122,5			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	7000	144,1			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	8000	166,0			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	9000	187,9			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	10000	210,1			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	10350	217,8			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	11000	228,7			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	12000	246,2			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	13000	263,4			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	14000	280,4			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	15000	297,2			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	16000	313,8			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	17000	330,3			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	18000	346,7			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	19000	362,9			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	20000	378,9			
MISHOVDAG	Мишовдаг	9337179.92333492	4427311.74992435	20600	388,5			
Mishovdag- 1	Мишовдаг-1	9337179.92333492	4427311.74992435	1220				13,04
Mishovdag- 3	Мишовдаг-3	9337179.92333492	4427311.74992435	1275				13,95
Mishovdag- 30	Мишовдаг-30	9337179.92333492	4427311.74992435	1510				20,34
Mishovdag- 47	Мишовдаг-47	9337179.92333492	4427311.74992435	1490				16,87
Mishovdag- 8	Мишовдаг-8	9337179.92333492	4427311.74992435	1137				13,25
Mishovdag- 9	Мишовдаг-9	9337179.92333492	4427311.74992435	1626				18,31
Mishovdag-101	Мишовдаг-101	9337179.92333492	4427311.74992435	1488				20,52
Mishovdag-102	Мишовдаг-102	9337179.92333492	4427311.74992435	1515				18,7
Mishovdag-103	Мишовдаг-103	9337179.92333492	4427311.74992435	1320				17,2
Mishovdag-103	Мишовдаг-103	9337179.92333492	4427311.74992435	1420				16,2
Mishovdag-104	Мишовдаг-104	9337179.92333492	4427311.74992435	1286				17,11
Mishovdag-104	Мишовдаг-104	9337179.92333492	4427311.74992435	1462				16,78
Mishovdag-104	Мишовдаг-104	9337179.92333492	4427311.74992435	1563				17,11
Mishovdag-105	Мишовдаг-105	9337179.92333492	4427311.74992435	1025				13,51
Mishovdag-106	Мишовдаг-106	9337179.92333492	4427311.74992435	1533				18,97
Mishovdag-108	Мишовдаг-108	9337179.92333492	4427311.74992435	1370				17,13
Mishovdag-112	Мишовдаг-112	9337179.92333492	4427311.74992435	1187				14,42
Mishovdag-116	Мишовдаг-116	9337179.92333492	4427311.74992435	891				11,91
Mishovdag-118	Мишовдаг-118	9337179.92333492	4427311.74992435	1410				15,7
Mishovdag-120	Мишовдаг-120	9337179.92333492	4427311.74992435	1390				17,72
Mishovdag-121	Мишовдаг-121	9337179.92333492	4427311.74992435	1293				17,2
Mishovdag-123	Мишовдаг-123	9337179.92333492	4427311.74992435	1330				17,12
Mishovdag-124	Мишовдаг-124	9337179.92333492	4427311.74992435	1265				16,04
Mishovdag-136	Мишовдаг-136	9337179.92333492	4427311.74992435	1445				17,14
Mishovdag-140	Мишовдаг-140	9337179.92333492	4427311.74992435	1305				16,55
Mishovdag-142	Мишовдаг-142	9337179.92333492	4427311.74992435	1226				15,1
Mishovdag-148	Мишовдаг-148	9337179.92333492	4427311.74992435	1430				15,96
Mishovdag-190	Мишовдаг-190	9337179.92333492	4427311.74992435	1390				15,94
Mishovdag-201	Мишовдаг-201	9337179.92333492	4427311.74992435	1313				15,7
Mishovdag-203	Мишовдаг-203	9337179.92333492	4427311.74992435	1510				17,78
Mishovdag-210	Мишовдаг-210	9337179.92333492	4427311.74992435	1378				17,72
Mishovdag-211	Мишовдаг-211	9337179.92333492	4427311.74992435	1378				17,72
Mishovdag-268	Мишовдаг-268	9337179.92333492	4427311.74992435	1100				12,38
MURADKHANLY	Мирадханлы	9240389.04170963	4439603.62523852	500	29,1			
MURADKHANLY	Мирадханлы	9240389.04170963	4439603.62523852	1000	42,7			
MURADKHANLY	Мирадханлы	9240389.04170963	4439603.62523852	2000	69,1			
MURADKHANLY	Мирадханлы	9240389.04170963	4439603.62523852	2400	79,4			
MURADKHANLY	Мирадханлы	9240389.04170963	4439603.62523852	2950	93,5			
MURADKHANLY	Мирадханлы	9240389.04170963	4439603.62523852	3000	94,8			
MURADKHANLY	Мирадханлы	9240389.04170963	4439603.62523852	4000	120,1			
MURADKHANLY	Мирадханлы	9240389.04170963	4439603.62523852	5000	145,2			
MURADKHANLY	Мирадханлы	9240389.04170963	4439603.62523852	6000	170,0			
MURADKHANLY	Мирадханлы	9240389.04170963	4439603.62523852	7000	194,6			
MURADKHANLY	Мирадханлы	9240389.04170963	4439603.62523852	8000	219,0			
MURADKHANLY	Мирадханлы	9240389.04170963	4439603.62523852	8300	226,3			
Muradkhanly-232	Мирадханлы-232	9240389.04170963	4439603.62523852	4168				76
Muradkhanly-246	Мирадханлы-246	9240389.04170963	4439603.62523852	4100				74
Muradkhanly-37	Мирадханлы-37	9240389.04170963	4439603.62523852	4135				80
NAFTALAN	Нафталан	9113193.63770479	4472871.44973644	200	26,3			
NAFTALAN	Нафталан	9113193.63770479	4472871.44973644	500	41,0			
NAFTALAN	Нафталан	9113193.63770479	4472871.44973644	1000	63,5			
NAFTALAN	Нафталан	9113193.63770479	4472871.44973644	2000	105,2			
NAFTALAN	Нафталан	9113193.63770479	4472871.44973644	2700	132,8			
NAFTALAN	Нафталан	9113193.63770479	4472871.44973644	3000	144,4			
NAFTALAN	Нафталан	9113193.63770479	4472871.44973644	4000	182,2			
NAFTALAN	Нафталан	9113193.63770479	4472871.44973644	5000	218,8			
NAFTALAN	Нафталан	9113193.63770479	4472871.44973644	6000	254,7			
NAFTALAN	Нафталан	9113193.63770479	4472871.44973644	7000	289,9			
NAFTALAN	Нафталан	9113193.63770479	4472871.44973644	8000	324,5			
NAFTALAN	Нафталан	9113193.63770479	4472871.44973644	9000	358,7			
NAFTALAN	Нафталан	9113193.63770479	4472871.44973644	10000	392,4			
NAFTALAN	Нафталан	9113193.63770479	4472871.44973644	10500	409,1			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	500	34,4			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	1000	45,3			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	1505	54,7			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	2000	62,9			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	3000	78,0			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	4000	91,5			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	4800	101,6			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	5000	103,7			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	6000	113,9			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	6250	116,4			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	7000	128,6			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	8000	144,7			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	9000	160,5			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	10000	176,1			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	11000	191,6			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	12000	206,8			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	13000	222,0			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	14000	236,9			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	15000	251,8			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	16000	266,5			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	17000	281,1			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	18000	295,7			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	19000	310,1			
NEBITDAG	Небитдаг	9793411.560788	4357406.78072325	19450	316,6			
NEFT   DASHLARY	Нефтяные камни	9489670.23611518	4454879.37608184	500	43,8			
NEFT   DASHLARY	Нефтяные камни	9489670.23611518	4454879.37608184	1000	56,5			
NEFT   DASHLARY	Нефтяные камни	9489670.23611518	4454879.37608184	2000	74,3			
NEFT   DASHLARY	Нефтяные камни	9489670.23611518	4454879.37608184	2400	80,1			
NEFT   DASHLARY	Нефтяные камни	9489670.23611518	4454879.37608184	3000	91,5			
NEFT   DASHLARY	Нефтяные камни	9489670.23611518	4454879.37608184	4000	109,4			
NEFT   DASHLARY	Нефтяные камни	9489670.23611518	4454879.37608184	5000	125,6			
NEFT   DASHLARY	Нефтяные камни	9489670.23611518	4454879.37608184	6000	140,6			
NEFT   DASHLARY	Нефтяные камни	9489670.23611518	4454879.37608184	7000	158,1			
NEFT   DASHLARY	Нефтяные камни	9489670.23611518	4454879.37608184	8000	175,5			
NEFT   DASHLARY	Нефтяные камни	9489670.23611518	4454879.37608184	9000	192,3			
NEFT   DASHLARY	Нефтяные камни	9489670.23611518	4454879.37608184	10000	208,8			
NEFT   DASHLARY	Нефтяные камни	9489670.23611518	4454879.37608184	11000	224,9			
NEFT   DASHLARY	Нефтяные камни	9489670.23611518	4454879.37608184	12000	240,6			
NEFT   DASHLARY	Нефтяные камни	9489670.23611518	4454879.37608184	13000	256,1			
NEFT   DASHLARY	Нефтяные камни	9489670.23611518	4454879.37608184	14000	271,3			
NEFT   DASHLARY	Нефтяные камни	9489670.23611518	4454879.37608184	15000	286,3			
NEFT   DASHLARY	Нефтяные камни	9489670.23611518	4454879.37608184	16000	301,1			
NEFT   DASHLARY	Нефтяные камни	9489670.23611518	4454879.37608184	17000	315,6			
NEFT   DASHLARY	Нефтяные камни	9489670.23611518	4454879.37608184	18000	330,0			
NEFT   DASHLARY	Нефтяные камни	9489670.23611518	4454879.37608184	18250	333,6			
Neft Dashlari-2001	Нефтяные камни-2001	9489670.23611518	4454879.37608184	385				20
Neftchala-1083	Нефтьчала-1083	9346296.13908582	4353686.06893559	1150				40
Neftchala-709	Нефтьчала-709	9346296.13908582	4353686.06893559	1821				46
NEFTECHALA	Нефтьчала	9346296.13908582	4353686.06893559	500	28,2			
NEFTECHALA	Нефтьчала	9346296.13908582	4353686.06893559	1000	38,6			
NEFTECHALA	Нефтьчала	9346296.13908582	4353686.06893559	1010	38,8			
NEFTECHALA	Нефтьчала	9346296.13908582	4353686.06893559	2000	56,8			
NEFTECHALA	Нефтьчала	9346296.13908582	4353686.06893559	3000	73,3			
NEFTECHALA	Нефтьчала	9346296.13908582	4353686.06893559	4000	88,8			
